Country,City,Center,Type,Level,Year,Registered,Present,Passed,ISO3
Pologne,Varsovie - IF,Varsovie,DELF SJ,B1,2023,74,71,59.0,POL
Pologne,Varsovie - IF,Varsovie,DELF-DALF TP,C1,2023,50,50,40.0,POL
Pologne,Wodzislaw Slaski - Silésie,Wodzislaw Slaski,DELF Prim,A1,2023,4,4,4.0,POL
Pologne,Wodzislaw Slaski - Silésie,Wodzislaw Slaski,DELF SJ,A2,2023,40,40,40.0,POL
Pologne,Wroclaw - AF,Wroclaw,DELF-DALF TP,B1,2023,7,7,7.0,POL
Pologne,Wroclaw - AF,Wroclaw,DELF-DALF TP,B2,2023,7,7,6.0,POL
Portugal,Caldas da Rainha,Caldas Da Rainha,DELF-DALF TP,B2,2023,4,4,4.0,PRT
Portugal,Coimbra,Coimbra,DELF SJ,A1,2023,2,2,2.0,PRT
Paraguay,Assomption - AF,Assomption,DELF SJ,A1,2023,1,1,1.0,PRY
Portugal,Guimaraes,Guimarães,DELF-DALF TP,B1,2023,3,3,3.0,PRT
Portugal,Guimaraes,Guimarães,DELF-DALF TP,C2,2023,2,2,2.0,PRT
Portugal,Leiria,Leiria,DELF SJ,A1,2023,12,12,12.0,PRT
Portugal,Leiria,Leiria,DELF-DALF TP,B2,2023,11,11,10.0,PRT
Portugal,Lisbonne - AF,Lisbonne,DELF SJ,A2,2023,3,3,3.0,PRT
Portugal,Porto - AF,Porto,DELF SJ,B1,2023,4,4,4.0,PRT
Portugal,Porto - AF,Porto,DELF SJ,B2,2023,8,8,8.0,PRT
Portugal,Porto - AF,Porto,DELF-DALF TP,B1,2023,6,6,5.0,PRT
Portugal,Porto - AF,Porto,DELF-DALF TP,B2,2023,67,64,56.0,PRT
Portugal,Porto - AF,Porto,DELF-DALF TP,C2,2023,8,8,6.0,PRT
Portugal,Porto - Lycée français international,Porto,DELF SJ,B2,2023,5,5,5.0,PRT
Pays-Bas,Rotterdam,Rotterdam,DELF SJ,B1,2023,1,1,1.0,NLD
Portugal,Setubal,Setúbal,DELF SJ,B1,2023,6,6,6.0,PRT
Portugal,Viseu,Viseu,DELF-DALF TP,B2,2023,20,20,16.0,PRT
Portugal,Viseu,Viseu,DELF-DALF TP,C1,2023,3,3,2.0,PRT
Qatar,Doha,Doha,DELF SJ,A2,2023,44,42,42.0,QAT
Qatar,Doha,Doha,DELF Prim,A1,2023,128,128,128.0,QAT
Qatar,Doha,Doha,DELF-DALF TP,C1,2023,4,4,2.0,QAT
Roumanie,Bucarest - IF,Bucarest,DELF Prim,A1,2023,116,115,115.0,ROU
Roumanie,Bucarest - IF,Bucarest,DELF-DALF TP,B2,2023,107,100,91.0,ROU
Roumanie,Cluj-Napoca - IF,Cluj-Napoca,DELF SJ,B2,2023,73,73,68.0,ROU
Roumanie,Cluj-Napoca - IF,Cluj-Napoca,DELF-DALF TP,A1,2023,2,2,2.0,ROU
Roumanie,Constanta - AF,Constanta,DELF-DALF TP,A2,2023,2,2,2.0,ROU
Roumanie,Constanta - AF,Constanta,DELF-DALF TP,B1,2023,9,9,8.0,ROU
Roumanie,Iasi - IF,Iasi,DELF-DALF TP,A2,2023,3,3,3.0,ROU
Roumanie,Iasi - IF,Iasi,DELF-DALF TP,B2,2023,29,28,25.0,ROU
Pologne,Gdansk - AF,Gdansk,DELF Prim,A2,2023,1,1,1.0,POL
Roumanie,Pitesti,Pitesti,DELF SJ,A2,2023,24,24,23.0,ROU
Roumanie,Ploiesti,Ploiesti,DELF-DALF TP,B2,2023,7,7,6.0,ROU
Royaume-Uni,Cambridge - AF,Cambridge,DELF SJ,A2,2023,7,7,7.0,GBR
Royaume-Uni,Cambridge - AF,Cambridge,DELF SJ,B2,2023,2,2,2.0,GBR
Royaume-Uni,Cardiff - University,Cardiff,DELF-DALF TP,B2,2023,6,6,6.0,GBR
Royaume-Uni,Edimbourg,Edinburgh,DELF SJ,B2,2023,7,7,6.0,GBR
Royaume-Uni,Edimbourg,Edinburgh,DELF Prim,A1,2023,2,2,2.0,GBR
Royaume-Uni,Edimbourg,Edinburgh,DELF-DALF TP,C1,2023,8,8,6.0,GBR
Royaume-Uni,Edimbourg,Edinburgh,DELF-DALF TP,C2,2023,4,4,1.0,GBR
Royaume-Uni,Glasgow - AF,Glasgow,DELF-DALF TP,A2,2023,3,3,3.0,GBR
Pologne,Szczecin - AF,Szczecin,DELF-DALF TP,C1,2023,1,1,1.0,POL
Royaume-Uni,Jersey,"St Helier, Jersey",DELF-DALF TP,A1,2023,7,7,7.0,GBR
Royaume-Uni,Jersey,"St Helier, Jersey",DELF-DALF TP,B1,2023,4,4,4.0,GBR
Royaume-Uni,Londres - IF,London,DELF SJ,A2,2023,118,112,103.0,GBR
Royaume-Uni,Londres - IF,London,DELF SJ,B2,2023,147,146,127.0,GBR
Royaume-Uni,Londres - IF,London,DELF-DALF TP,A1,2023,54,38,38.0,GBR
Royaume-Uni,Londres - IF,London,DELF-DALF TP,A2,2023,84,65,62.0,GBR
Royaume-Uni,Londres - IF,London,DELF-DALF TP,B2,2023,184,167,137.0,GBR
Royaume-Uni,Londres - IF,London,DELF-DALF TP,C2,2023,19,18,10.0,GBR
Royaume-Uni,Manchester - AF,Manchester,DELF-DALF TP,B2,2023,37,29,25.0,GBR
Royaume-Uni,Milton Keynes - AF,Milton Keynes,DELF SJ,B2,2023,10,10,10.0,GBR
Royaume-Uni,Milton Keynes - AF,Milton Keynes,DELF-DALF TP,A2,2023,3,3,3.0,GBR
Royaume-Uni,Oxford,Oxford,DELF-DALF TP,B1,2023,9,9,8.0,GBR
Fédération de Russie,Ekaterinbourg,Ekaterinbourg,DELF-DALF TP,A1,2023,3,3,3.0,RUS
Fédération de Russie,Ekaterinbourg,Ekaterinbourg,DELF-DALF TP,A2,2023,8,8,8.0,RUS
Fédération de Russie,Ekaterinbourg,Ekaterinbourg,DELF-DALF TP,B2,2023,18,18,12.0,RUS
Fédération de Russie,Irkoutsk,Irkoutsk,DELF-DALF TP,B1,2023,6,6,6.0,RUS
Fédération de Russie,Irkoutsk,Irkoutsk,DELF-DALF TP,C1,2023,5,5,5.0,RUS
Portugal,Faro,Faro,DELF SJ,B2,2023,1,1,1.0,PRT
Fédération de Russie,Ivanovo,Ivanovo,DELF-DALF TP,A2,2023,3,3,3.0,RUS
Fédération de Russie,Ivanovo,Ivanovo,DELF-DALF TP,B1,2023,5,5,3.0,RUS
Fédération de Russie,Ivanovo,Ivanovo,DELF-DALF TP,B2,2023,4,4,3.0,RUS
Fédération de Russie,Kazan,Kazan,DELF-DALF TP,B1,2023,16,16,12.0,RUS
Fédération de Russie,Khabarovsk,Khabarovsk,DELF-DALF TP,A1,2023,2,2,2.0,RUS
Fédération de Russie,Koursk,Koursk,DELF Prim,A1,2023,4,4,3.0,RUS
Fédération de Russie,Moscou,Moscou,DELF SJ,B2,2023,212,210,151.0,RUS
Fédération de Russie,Moscou,Moscou,DELF Prim,A1.1,2023,71,69,69.0,RUS
Fédération de Russie,Moscou,Moscou,DELF Prim,A2,2023,55,54,48.0,RUS
Fédération de Russie,Nijni-Novgorod,Nijni Novgorod,DELF SJ,B2,2023,21,21,18.0,RUS
Fédération de Russie,Novossibirsk,Novossibirsk,DELF Prim,A1,2023,14,14,14.0,RUS
Fédération de Russie,Novossibirsk,Novossibirsk,DELF Prim,A1.1,2023,3,3,3.0,RUS
Portugal,Viseu,Viseu,DELF-DALF TP,C2,2023,1,1,1.0,PRT
Fédération de Russie,Omsk,Omsk,DELF SJ,A2,2023,8,8,7.0,RUS
Fédération de Russie,Omsk,Omsk,DELF SJ,B2,2023,2,2,2.0,RUS
Fédération de Russie,Oulan-Oudé,Oulan-Oudé,DELF-DALF TP,A1,2023,4,4,3.0,RUS
République démocratique du Congo,Bukavu,Bukavu,DELF-DALF TP,C1,2023,1,1,1.0,COD
République dominicaine,Saint-Domingue - AF,Santo Domingo,DELF-DALF TP,C2,2023,1,1,1.0,DOM
Fédération de Russie,Penza,Penza,DELF-DALF TP,A2,2023,10,10,10.0,RUS
Fédération de Russie,Perm,Perm,DELF SJ,B2,2023,7,7,5.0,RUS
Fédération de Russie,Petrozavodsk,Petrozavodsk,DELF SJ,A2,2023,3,3,3.0,RUS
Fédération de Russie,Petrozavodsk,Petrozavodsk,DELF-DALF TP,B1,2023,12,12,12.0,RUS
Fédération de Russie,Piatigorsk,Piatigorsk,DELF-DALF TP,C1,2023,3,3,1.0,RUS
Fédération de Russie,Rostov-sur-le-Don,Rostov Sur Le Don,DELF SJ,A1,2023,4,4,4.0,RUS
Fédération de Russie,Saint-Pétersbourg,Saint-Pétersbourg,DELF-DALF TP,A2,2023,50,50,44.0,RUS
Fédération de Russie,Saint-Pétersbourg,Saint-Pétersbourg,DELF-DALF TP,C1,2023,66,66,58.0,RUS
Fédération de Russie,Samara,Samara,DELF SJ,A2,2023,11,11,11.0,RUS
Fédération de Russie,Samara,Samara,DELF Prim,A2,2023,14,14,13.0,RUS
Argentine,Lujan,Luján,DELF-DALF TP,B2,2024,1,1,1.0,ARG
Argentine,Mar Del Plata,Mar del Plata,DELF-DALF TP,B1,2024,4,4,4.0,ARG
Argentine,Mar Del Plata,Mar del Plata,DELF-DALF TP,B2,2024,2,2,2.0,ARG
Argentine,Mendoza,Mendoza,DELF SJ,B2,2024,1,1,1.0,ARG
Argentine,Olavarria,Olavarria,DELF SJ,A1,2024,6,6,6.0,ARG
Argentine,Olavarria,Olavarria,DELF-DALF TP,B2,2024,1,1,1.0,ARG
Argentine,Pehuajó,Pehuajo,DELF-DALF TP,B1,2024,1,1,1.0,ARG
Argentine,Pehuajó,Pehuajo,DELF-DALF TP,B2,2024,1,1,1.0,ARG
Argentine,Posadas,Posadas,DELF-DALF TP,A2,2024,6,6,6.0,ARG
Argentine,Buenos Aires,Resistencia,DELF-DALF TP,B2,2024,6,6,6.0,ARG
Argentine,Rosario,Rosario,DELF SJ,A1,2024,21,21,20.0,ARG
Argentine,Rosario,Rosario,DELF SJ,A2,2024,22,22,21.0,ARG
Argentine,Rosario,Rosario,DELF-DALF TP,A1,2024,9,9,9.0,ARG
Argentine,San Juan,San Juan,DELF-DALF TP,A2,2024,14,14,14.0,ARG
Argentine,San Juan,San Juan,DELF-DALF TP,B1,2024,17,16,16.0,ARG
Argentine,San Juan,San Juan,DELF-DALF TP,B2,2024,15,15,14.0,ARG
Argentine,San Luis,San Luis,DELF SJ,B2,2024,1,1,1.0,ARG
Argentine,San Luis,San Luis,DELF-DALF TP,A2,2024,3,3,2.0,ARG
Argentine,San Luis,San Luis,DELF-DALF TP,B1,2024,4,4,4.0,ARG
Argentine,San Luis,San Luis,DELF-DALF TP,B2,2024,1,1,1.0,ARG
Argentine,Tucumán,San Miguel de Tucuman,DELF Prim,A1.1,2024,23,23,23.0,ARG
Argentine,Tucumán,San Miguel de Tucuman,DELF-DALF TP,A1,2024,3,3,2.0,ARG
Argentine,Tucumán,San Miguel de Tucuman,DELF-DALF TP,A2,2024,3,3,3.0,ARG
Argentine,Tucumán,San Miguel de Tucuman,DELF-DALF TP,C1,2024,3,3,2.0,ARG
Argentine,Santa Fe,Santa Fé,DELF-DALF TP,B2,2024,8,8,8.0,ARG
Argentine,Ushuaia,Ushuaia,DELF SJ,B2,2024,2,2,1.0,ARG
Australie,Adelaide,Adelaide,DELF SJ,A1,2024,11,11,11.0,AUS
Australie,Adelaide,Adelaide,DELF Prim,A1,2024,3,3,3.0,AUS
Australie,Adelaide,Adelaide,DELF-DALF TP,B1,2024,8,8,7.0,AUS
Australie,Brisbane,Brisbane - AF,DELF SJ,B2,2024,5,5,4.0,AUS
Australie,Brisbane,Brisbane - AF,DELF-DALF TP,B2,2024,9,9,9.0,AUS
Australie,Melbourne,Melbourne,DELF-DALF TP,A1,2024,2,2,2.0,AUS
Australie,Perth,Perth,DELF-DALF TP,A2,2024,4,4,4.0,AUS
Australie,Perth,Perth,DELF-DALF TP,B1,2024,15,15,13.0,AUS
Australie,Sydney,Sydney,DELF SJ,A1,2024,9,9,9.0,AUS
Australie,Sydney,Sydney,DELF SJ,B2,2024,40,39,36.0,AUS
Autriche,Graz,Graz,DELF-DALF TP,B2,2024,1,1,1.0,AUT
Autriche,Wien,Vienne,DELF Prim,A1,2024,1,1,1.0,AUT
Azerbaïdjan,Bakou,Bakou,DELF SJ,B1,2024,30,30,26.0,AZE
Azerbaïdjan,Bakou,Bakou,DELF-DALF TP,C1,2024,49,49,28.0,AZE
Azerbaïdjan,Bakou,Bakou,DELF-DALF TP,C2,2024,2,2,2.0,AZE
Bahreïn,Isa Town,Manama,DELF SJ,A1,2024,18,18,16.0,BHR
Bahreïn,Isa Town,Manama,DELF SJ,A2,2024,12,12,11.0,BHR
Bahreïn,Isa Town,Manama,DELF-DALF TP,B1,2024,8,8,7.0,BHR
Bangladesh,Chittagong,Chittagong,DELF Prim,A1.1,2024,43,43,43.0,BGD
Bangladesh,Chittagong,Chittagong,DELF-DALF TP,B1,2024,41,35,20.0,BGD
Bangladesh,Dhaka,Dacca,DELF-DALF TP,C2,2024,1,1,,BGD
Barbade,Bridgetown,Bridgetown,DELF SJ,A2,2024,9,9,9.0,BRB
Barbade,Bridgetown,Bridgetown,DELF SJ,B1,2024,5,5,5.0,BRB
Barbade,Bridgetown,Bridgetown,DELF-DALF TP,A1,2024,5,5,5.0,BRB
Barbade,Bridgetown,Bridgetown,DELF-DALF TP,A2,2024,3,3,3.0,BRB
Belgique,Antwerpen,Anvers - AF,DELF Prim,A1,2024,6,6,6.0,BEL
Belgique,Bruxelles,Bruxelles,DELF Prim,A1,2024,4,4,4.0,BEL
Belgique,Bruxelles,Bruxelles,DELF-DALF TP,A2,2024,55,51,48.0,BEL
Belgique,Bruxelles,Bruxelles,DELF-DALF TP,B1,2024,181,149,109.0,BEL
Belgique,Bruxelles,Bruxelles,DELF-DALF TP,B2,2024,192,177,155.0,BEL
Belgique,Gent,Gent,DELF SJ,A2,2024,2,2,2.0,BEL
Belgique,Gent,Gent,DELF SJ,B2,2024,11,11,11.0,BEL
Belgique,Gent,Gent,DELF-DALF TP,C1,2024,10,10,6.0,BEL
Belgique,Gent,Gent,DELF-DALF TP,C2,2024,2,2,2.0,BEL
Belgique,Liège,Liège,DELF-DALF TP,A2,2024,3,3,2.0,BEL
Belgique,Liège,Liège,DELF-DALF TP,C2,2024,7,7,2.0,BEL
Belgique,Mol,Mol,DELF SJ,A2,2024,9,8,8.0,BEL
Belgique,Mol,Mol,DELF SJ,B2,2024,16,16,16.0,BEL
Belgique,Mol,Mol,DELF-DALF TP,B2,2024,1,1,1.0,BEL
Belgique,Shape,Shape,DELF SJ,B2,2024,13,11,9.0,BEL
Belgique,Bruxelles,Bruxelles,DELF SJ,B1,2024,228,198,148.0,BEL
Bénin,Cotonou,Cotonou - IF,DELF SJ,A1,2024,10,10,10.0,BEN
Bénin,Cotonou,Cotonou - IF,DELF SJ,A2,2024,16,16,16.0,BEN
Bénin,Cotonou,Cotonou - IF,DELF SJ,B2,2024,40,40,39.0,BEN
Bénin,Cotonou,Cotonou - IF,DELF-DALF TP,A1,2024,8,8,8.0,BEN
Bolivie,La Paz,La Paz - AF,DELF-DALF TP,A2,2024,43,43,43.0,BOL
Bolivie,Santa Cruz De La Sierra,Santa Cruz - AF,DELF SJ,A2,2024,3,3,3.0,BOL
Bolivie,Sucre,Sucre,DELF-DALF TP,B1,2024,17,17,17.0,BOL
Bosnie-Herzégovine,Banja Luka,Banja Luka,DELF-DALF TP,C1,2024,1,1,1.0,BIH
Bosnie-Herzégovine,Mostar,Mostar,DELF SJ,A1,2024,6,6,6.0,BIH
Bosnie-Herzégovine,Mostar,Mostar,DELF SJ,B2,2024,1,1,1.0,BIH
Bosnie-Herzégovine,Sarajevo,Sarajevo,DELF-DALF TP,A1,2024,15,15,14.0,BIH
Bosnie-Herzégovine,Sarajevo,Sarajevo,DELF SJ,B2,2024,4,4,4.0,BIH
Botswana,Gaborone,Gaborone,DELF-DALF TP,A1,2024,39,38,34.0,BWA
Brésil,Belo Horizonte,Belo Horizonte,DELF SJ,A1,2024,1,1,1.0,BRA
Brésil,Belo Horizonte,Belo Horizonte,DELF-DALF TP,C1,2024,26,25,23.0,BRA
Brésil,Brasília,Brasilia,DELF-DALF TP,A2,2024,6,4,4.0,BRA
Brésil,Brasília,Brasilia,DELF-DALF TP,C1,2024,27,27,26.0,BRA
Brésil,Campinas,Campinas,DELF-DALF TP,B2,2024,15,15,11.0,BRA
Brésil,Campinas,Campinas,DELF-DALF TP,C1,2024,9,9,7.0,BRA
Brésil,Florianópolis,Florianopolis,DELF SJ,A1,2024,4,4,4.0,BRA
Brésil,Fortaleza,Fortaleza,DELF-DALF TP,A2,2024,3,3,3.0,BRA
Brésil,Fortaleza,Fortaleza,DELF-DALF TP,B2,2024,22,21,18.0,BRA
Brésil,Juiz De Fora,Juiz de Fora,DELF-DALF TP,A2,2024,5,5,5.0,BRA
République tchèque,Brno,Brno,DELF SJ,A2,2023,26,26,24.0,CZE
République tchèque,Brno,Brno,DELF SJ,B1,2023,25,25,25.0,CZE
République tchèque,Brno,Brno,DELF-DALF TP,B2,2023,17,16,13.0,CZE
République tchèque,Ceske Budejovice,Ceske Budejovice,DELF SJ,A1,2023,2,2,1.0,CZE
République tchèque,Ceske Budejovice,Ceske Budejovice,DELF-DALF TP,C1,2023,3,3,3.0,CZE
République tchèque,Olomouc,Olomouc,DELF SJ,B2,2023,3,3,3.0,CZE
République tchèque,Olomouc,Olomouc,DELF-DALF TP,B1,2023,2,2,2.0,CZE
Suisse,Weinfelden - Thurgovie TG,Weinfelden,DELF-DALF TP,A2,2023,1,1,1.0,CHE
République tchèque,Pardubice,Pardubice,DELF-DALF TP,C1,2023,4,4,3.0,CZE
République tchèque,Plzen,Plzen,DELF SJ,B1,2023,3,3,3.0,CZE
République tchèque,Plzen,Plzen,DELF SJ,B2,2023,9,9,8.0,CZE
République tchèque,Prague - Institut français,Prague,DELF SJ,A1,2023,6,6,6.0,CZE
République tchèque,Prague - Institut français,Prague,DELF SJ,A1,2023,11,10,10.0,CZE
République tchèque,Prague - Institut français,Prague,DELF SJ,A2,2023,18,17,17.0,CZE
République tchèque,Prague - Institut français,Prague,DELF-DALF TP,A2,2023,13,12,12.0,CZE
République tchèque,Prague - Institut français,Prague,DELF-DALF TP,C1,2023,39,39,35.0,CZE
République tchèque,Prague - Lycée français,Prague,DELF SJ,A2,2023,12,12,12.0,CZE
République tchèque,Zlin,Zlín,DELF SJ,A1,2023,4,4,3.0,CZE
République tchèque,Zlin,Zlín,DELF SJ,A2,2023,9,9,9.0,CZE
Thaïlande,Bangkok,Bangkok,DELF SJ,B1,2023,36,26,13.0,THA
Thaïlande,Bangkok,Bangkok,DELF-DALF TP,C1,2023,23,23,7.0,THA
Togo,Lomé - IF,Lomé,DELF-DALF TP,B2,2023,144,140,133.0,TGO
Togo,Lomé - IF,Lomé,DELF-DALF TP,C1,2023,41,38,31.0,TGO
Trinité-et-Tobago,Port of Spain,Port Of Spain,DELF-DALF TP,B1,2023,5,4,4.0,TTO
Tunisie,Bizerte,Bizerte,DELF SJ,B2,2023,35,35,34.0,TUN
Tunisie,El Omrane,Tunis,DELF SJ,A1,2023,74,72,63.0,TUN
Tunisie,El Omrane,Tunis,DELF SJ,B1,2023,21,21,20.0,TUN
Tunisie,Gafsa,Gafsa,DELF-DALF TP,B2,2023,20,20,20.0,TUN
Tunisie,Gafsa,Gafsa,DELF-DALF TP,C1,2023,17,15,12.0,TUN
Tunisie,Kairouan,Kairouan,DELF SJ,A2,2023,16,16,15.0,TUN
Tunisie,Kairouan,Kairouan,DELF SJ,B1,2023,9,9,9.0,TUN
Tunisie,Kairouan,Kairouan,DELF Prim,A1,2023,14,14,13.0,TUN
Tunisie,La Marsa,La Marsa,DELF SJ,B2,2023,32,32,32.0,TUN
Tunisie,Mednine,Mednine,DELF SJ,A1,2023,2,2,2.0,TUN
Tunisie,Mednine,Mednine,DELF SJ,A2,2023,5,5,5.0,TUN
Tunisie,Mégrine,Mégrine Côteaux,DELF SJ,B1,2023,8,8,7.0,TUN
Tunisie,Mutuelleville,Tunis,DELF SJ,B2,2023,44,43,39.0,TUN
Tunisie,Mutuelleville,Tunis,DELF Prim,A1,2023,15,15,15.0,TUN
Tunisie,Mutuelleville,Tunis,DELF-DALF TP,B2,2023,10,10,9.0,TUN
Tunisie,Nabeul,Nabeul,DELF SJ,B1,2023,14,14,13.0,TUN
Tunisie,Sfax,Sfax,DELF SJ,B1,2023,43,43,43.0,TUN
Tunisie,Sfax,Sfax,DELF Prim,A1,2023,82,82,82.0,TUN
Tunisie,Sfax,Sfax,DELF Prim,A2,2023,62,61,59.0,TUN
Tunisie,Sfax,Sfax,DELF-DALF TP,C2,2023,1,1,1.0,TUN
Tunisie,Sousse,Sousse,DELF-DALF TP,C1,2023,11,11,10.0,TUN
Tunisie,Tunis - IF,Tunis,DELF SJ,A2,2023,23,23,23.0,TUN
Tunisie,Tunis - IF,Tunis,DELF-DALF TP,A2,2023,348,345,330.0,TUN
Tunisie,Tunis - IF,Tunis,DELF-DALF TP,C1,2023,198,190,181.0,TUN
Turkménistan,Achgabat,Achgabat,DELF-DALF TP,A2,2023,16,12,6.0,TKM
Turkménistan,Achgabat,Achgabat,DELF-DALF TP,C1,2023,1,1,,TKM
Turquie,Bursa,Bursa,DELF Prim,A1.1,2023,8,8,6.0,TUR
Turquie,Istanbul - Institut français,Istanbul,DELF Prim,A1.1,2023,34,33,28.0,TUR
Turquie,Istanbul - Institut français,Istanbul,DELF-DALF TP,B1,2023,84,76,60.0,TUR
Turquie,Istanbul - Institut français,Istanbul,DELF-DALF TP,C2,2023,43,37,10.0,TUR
Turquie,Izmir,Izmir,DELF Prim,A1,2023,1,1,1.0,TUR
Turquie,Izmir,Izmir,DELF Prim,A1.1,2023,1,1,1.0,TUR
Turquie,Izmir,Izmir,DELF-DALF TP,A2,2023,16,12,11.0,TUR
Ukraine,Dnipro,Dnipro,DELF SJ,A1,2023,3,3,3.0,UKR
Ukraine,Dnipro,Dnipro,DELF SJ,A2,2023,1,1,1.0,UKR
Ukraine,Dnipro,Dnipro,DELF Prim,A2,2023,5,5,4.0,UKR
Ukraine,Dnipro,Dnipro,DELF-DALF TP,B1,2023,6,5,4.0,UKR
Ukraine,Kharkiv,Kharkiv,DELF-DALF TP,A2,2023,1,1,1.0,UKR
Ukraine,Kharkiv,Kharkiv,DELF-DALF TP,B2,2023,2,2,1.0,UKR
Ukraine,Kyiv - IF,Kyiv,DELF Prim,A2,2023,12,11,11.0,UKR
Ukraine,Kyiv - IF,Kyiv,DELF-DALF TP,A1,2023,9,9,9.0,UKR
Ukraine,Lviv,Lviv,DELF SJ,B1,2023,9,9,9.0,UKR
Ukraine,Sebastopol,Sebastopol,DELF SJ,A1,2023,1,1,1.0,UKR
Ukraine,Sebastopol,Sebastopol,DELF-DALF TP,B1,2023,1,1,1.0,UKR
Uruguay,Montevideo,Montevideo,DELF-DALF TP,B2,2023,24,24,23.0,URY
Uruguay,Montevideo - ANEP-CODICEN,Montevideo,DELF Prim,A1,2023,409,358,244.0,URY
Uruguay,Montevideo - ANEP-CODICEN,Montevideo,DELF SJ,B1,2023,20,14,14.0,URY
Uruguay,Montevideo - ANEP-CODICEN,Montevideo,DELF SJ,B2,2023,5,4,3.0,URY
Venezuela,Barquisimeto,Barquisimeto,DELF-DALF TP,A1,2023,4,4,4.0,VEN
Venezuela,Caracas - Colegio,Caracas,DELF SJ,A1,2023,26,25,20.0,VEN
Venezuela,Caracas - Colegio,Caracas,DELF SJ,A2,2023,57,56,46.0,VEN
Venezuela,Caracas - Colegio,Caracas,DELF SJ,B1,2023,65,65,39.0,VEN
Venezuela,Caracas - Colegio,Caracas,DELF Prim,A2,2023,51,51,46.0,VEN
Venezuela,Caracas - La Castellana,Caracas,DELF-DALF TP,A1,2023,14,14,14.0,VEN
Venezuela,Maracaibo,Maracaibo,DELF-DALF TP,A2,2023,1,1,1.0,VEN
Venezuela,Maracaibo,Maracaibo,DELF-DALF TP,B1,2023,3,3,2.0,VEN
Venezuela,Puerto La Cruz,Lechería,DELF-DALF TP,A1,2023,8,8,8.0,VEN
Venezuela,Valencia,Valencia,DELF-DALF TP,B1,2023,8,8,7.0,VEN
Viet Nam,Danang,Da Nang,DELF SJ,A2,2023,12,12,7.0,VNM
Viet Nam,Danang,Da Nang,DELF-DALF TP,A1,2023,9,9,8.0,VNM
Viet Nam,Danang,Da Nang,DELF-DALF TP,C1,2023,11,11,11.0,VNM
Viet Nam,Hué - IF,Hué,DELF Prim,A1.1,2023,16,16,16.0,VNM
Viet Nam,Hué - IF,Hué,DELF-DALF TP,A2,2023,56,53,44.0,VNM
Zimbabwe,Bulawayo,Bulawayo,DELF SJ,A1,2023,73,70,56.0,ZWE
Zimbabwe,Bulawayo,Bulawayo,DELF-DALF TP,B2,2023,2,1,1.0,ZWE
Zimbabwe,Harare,Harare,DELF SJ,B1,2023,28,28,17.0,ZWE
Zimbabwe,Harare,Harare,DELF Prim,A2,2023,8,8,8.0,ZWE
Zimbabwe,Harare,Harare,DELF SJ,A2,2023,1,1,,ZWE
Zimbabwe,Harare,Harare,DELF-DALF TP,B2,2023,19,18,15.0,ZWE
Zimbabwe,Harare,Harare,DELF-DALF TP,C1,2023,8,8,5.0,ZWE
Argentine,Concepción Del Uruguay,Concepcion del Uruguay,DELF-DALF TP,B2,2025,3,3,2.0,ARG
Argentine,Cordoba,Cordoba,DELF-DALF TP,C1,2025,3,3,2.0,ARG
Argentine,Lujan,Luján,DELF SJ,A2,2025,78,78,78.0,ARG
Argentine,Lujan,Luján,DELF-DALF TP,B1,2025,1,1,1.0,ARG
Argentine,Mendoza,Mendoza,DELF SJ,A1,2025,6,6,6.0,ARG
Argentine,Mendoza,Mendoza,DELF SJ,A2,2025,4,4,4.0,ARG
Argentine,Mendoza,Mendoza,DELF Prim,A1,2025,8,8,8.0,ARG
Argentine,Mendoza,Mendoza,DELF-DALF TP,A1,2025,1,1,1.0,ARG
Argentine,Mendoza,Mendoza,DELF-DALF TP,A2,2025,2,2,2.0,ARG
Argentine,Mendoza,Mendoza,DELF-DALF TP,B1,2025,1,1,1.0,ARG
Argentine,Mendoza,Mendoza,DELF-DALF TP,C1,2025,1,1,1.0,ARG
Argentine,Mercedes,Mercedes,DELF-DALF TP,A1,2025,7,7,,ARG
Argentine,Mercedes,Mercedes,DELF-DALF TP,B1,2025,3,3,,ARG
Argentine,Neuquén,Neuquen,DELF SJ,A2,2025,2,2,2.0,ARG
Argentine,Neuquén,Neuquen,DELF-DALF TP,A2,2025,7,7,7.0,ARG
Argentine,Olavarria,Olavarria,DELF SJ,A2,2025,2,2,2.0,ARG
Argentine,Olavarria,Olavarria,DELF-DALF TP,A2,2025,1,1,1.0,ARG
Argentine,Olavarria,Olavarria,DELF-DALF TP,B1,2025,3,3,3.0,ARG
Argentine,Rosario,Rosario,DELF SJ,B1,2025,9,9,7.0,ARG
Argentine,Rosario,Rosario,DELF Prim,A1,2025,86,85,82.0,ARG
Argentine,San Carlos De Bariloche,San Carlos de Bariloche,DELF-DALF TP,B1,2025,4,4,4.0,ARG
Argentine,San Juan,San Juan,DELF Prim,A1.1,2025,7,7,7.0,ARG
Argentine,Tucumán,San Miguel de Tucuman,DELF-DALF TP,B2,2025,8,8,3.0,ARG
Argentine,San Rafael,San Rafael,DELF SJ,A1,2025,1,1,1.0,ARG
Argentine,Santa Fe,Santa Fé,DELF-DALF TP,A1,2025,8,8,8.0,ARG
Argentine,Santa Fe,Santa Fé,DELF-DALF TP,B2,2025,6,6,5.0,ARG
Argentine,Tandil,Tandil,DELF-DALF TP,A1,2025,3,3,3.0,ARG
